IBTrACS WMO: International Best Tracks Archive for Climate Stewardship -- WMO DATA ONLY -- Version: v03r09
Serial_Num,Season,Num,Basin,Sub_basin,Name,ISO_time,Nature,Latitude,Longitude,Wind(WMO),Pres(WMO),Center,Wind(WMO) Percentile,Pres(WMO) Percentile,Track_type
N/A,Year,#,BB,BB,N/A,YYYY-MM-DD HH:MM:SS,N/A,deg_north,deg_east,kt,mb,N/A,%,%,N/A
2003021S10163,2003,05, SP, MM,BENI,2003-01-20 18:00:00, NR, -9.90, 163.10, 15.0, 1005.0,nadi,   0.352,   1.388,main
2003021S10163,2003,05, SP, MM,BENI,2003-01-21 00:00:00, NR,-10.00, 163.00, 15.0, 1005.0,nadi,   0.352,   1.388,main
2003021S10163,2003,05, SP, MM,BENI,2003-01-21 06:00:00, NR,-10.10, 162.90, 15.0, 1004.0,nadi,   0.352,   2.172,main
2003021S10163,2003,05, SP, MM,BENI,2003-01-21 12:00:00, NR,-10.20, 162.80, 15.0, 1004.0,nadi,   0.352,   2.172,main
2003021S10163,2003,05, SP, MM,BENI,2003-01-21 18:00:00, NR,-10.30, 162.70, 15.0, 1004.0,nadi,   0.352,   2.172,main
2003021S10163,2003,05, SP, MM,BENI,2003-01-22 00:00:00, NR,-10.40, 162.60, 15.0, 1004.0,nadi,   0.352,   2.172,main
2003021S10163,2003,05, SP, MM,BENI,2003-01-22 06:00:00, NR,-10.50, 162.50, 20.0, 1002.0,nadi,   4.063,   5.822,main
2003021S10163,2003,05, SP, MM,BENI,2003-01-22 12:00:00, NR,-10.70, 162.40, 20.0, 1002.0,nadi,   4.063,   5.822,main
2003021S10163,2003,05, SP, MM,BENI,2003-01-22 18:00:00, NR,-10.90, 162.20, 20.0, 1002.0,nadi,   4.063,   5.822,main
2003021S10163,2003,05, SP, MM,BENI,2003-01-23 00:00:00, NR,-11.10, 162.10, 20.0, 1002.0,nadi,   4.063,   5.822,main
2003021S10163,2003,05, SP, MM,BENI,2003-01-23 06:00:00, NR,-11.30, 161.90, 25.0, 1000.0,nadi,   9.533,  10.347,main
2003021S10163,2003,05, SP, MM,BENI,2003-01-23 12:00:00, NR,-11.60, 161.70, 25.0, 1000.0,nadi,   9.533,  10.347,main
2003021S10163,2003,05, SP, MM,BENI,2003-01-23 18:00:00, NR,-11.90, 161.60, 25.0,  999.0,nadi,   9.533,  15.535,main
2003021S10163,2003,05, SP, MM,BENI,2003-01-24 00:00:00, NR,-12.20, 161.50, 25.0,  999.0,nadi,   9.533,  15.535,main
2003021S10163,2003,05, SP, MM,BENI,2003-01-24 06:00:00, NR,-12.40, 161.40, 30.0,  997.0,nadi,  18.938,  23.077,main
2003021S10163,2003,05, SP, MM,BENI,2003-01-24 12:00:00, NR,-12.70, 161.30, 30.0,  997.0,nadi,  18.938,  23.077,main
