IBTrACS WMO: International Best Tracks Archive for Climate Stewardship -- WMO DATA ONLY -- Version: v03r09
Serial_Num,Season,Num,Basin,Sub_basin,Name,ISO_time,Nature,Latitude,Longitude,Wind(WMO),Pres(WMO),Center,Wind(WMO) Percentile,Pres(WMO) Percentile,Track_type
N/A,Year,#,BB,BB,N/A,YYYY-MM-DD HH:MM:SS,N/A,deg_north,deg_east,kt,mb,N/A,%,%,N/A
2013040S16199,2013,05, SP, MM,HALEY,2013-02-09 12:00:00, NR,-20.00,-156.30, 30.0,  999.0,nadi,  18.938,  15.535,main
2013040S16199,2013,05, SP, MM,HALEY,2013-02-09 18:00:00, NR,-20.90,-155.30, 30.0,  997.0,nadi,  18.938,  23.077,main
2013040S16199,2013,05, SP, MM,HALEY,2013-02-10 00:00:00, NR,-21.70,-153.70, 40.0,  990.0,nadi,  41.555,  42.353,main
2013040S16199,2013,05, SP, MM,HALEY,2013-02-10 06:00:00, NR,-22.40,-152.80, 40.0,  994.0,nadi,  41.555,  38.582,main
2013040S16199,2013,05, SP, MM,HALEY,2013-02-10 12:00:00, NR,-23.10,-152.30, 40.0,  990.0,nadi,  41.555,  42.353,main
2013040S16199,2013,05, SP, MM,HALEY,2013-02-10 18:00:00, NR,-23.80,-150.90, 35.0,  995.0,nadi,  30.934,  31.282,main
2013040S16199,2013,05, SP, MM,HALEY,2013-02-11 00:00:00, NR,-24.30,-150.00, 35.0,  995.0,nadi,  30.934,  31.282,main
2013040S16199,2013,05, SP, MM,HALEY,2013-02-11 06:00:00, NR,-25.00,-148.50, 30.0,  999.0,wellington,   8.178,   7.905,main
2013040S16199,2013,05, SP, MM,HALEY,2013-02-11 12:00:00, NR,-25.70,-147.70, 25.0, 1003.0,wellington,   1.954,   2.271,main
2013040S16199,2013,05, SP, MM,HALEY,2013-02-11 18:00:00, NR,-26.00,-147.60, 25.0, 1006.0,wellington,   1.954,   0.633,main
2013040S16199,2013,05, SP, MM,HALEY,2013-02-12 00:00:00, NR,-26.20,-147.50, 25.0, 1006.0,wellington,   1.954,   0.633,main
2013040S16199,2013,05, SP, MM,HALEY,2013-02-12 06:00:00, NR,-26.10,-147.20, 20.0, 1009.0,wellington,   0.722,   0.223,main
2013040S16199,2013,05, SP, MM,HALEY,2013-02-12 12:00:00, NR,-26.00,-146.80, 20.0, 1009.0,wellington,   0.722,   0.223,main
2013040S16199,2013,05, SP, MM,HALEY,2013-02-12 18:00:00, NR,-26.00,-146.00, 20.0, 1010.0,wellington,   0.722,   0.062,main
2013040S16199,2013,05, SP, MM,HALEY,2013-02-13 00:00:00, NR,-25.80,-145.60, 20.0, 1009.0,wellington,   0.722,   0.223,main
2013040S16199,2013,05, SP, MM,HALEY,2013-02-13 06:00:00, NR,-25.20,-145.90, 20.0, 1010.0,wellington,   0.722,   0.062,main
