IBTrACS WMO: International Best Tracks Archive for Climate Stewardship -- WMO DATA ONLY -- Version: v03r09
Serial_Num,Season,Num,Basin,Sub_basin,Name,ISO_time,Nature,Latitude,Longitude,Wind(WMO),Pres(WMO),Center,Wind(WMO) Percentile,Pres(WMO) Percentile,Track_type
N/A,Year,#,BB,BB,N/A,YYYY-MM-DD HH:MM:SS,N/A,deg_north,deg_east,kt,mb,N/A,%,%,N/A
2003068S14172,2003,10, SP, MM,ESETA,2003-03-09 18:00:00, NR,-10.00, 173.00, 30.0,  998.0,nadi,  18.938,  19.367,main
2003068S14172,2003,10, SP, MM,ESETA,2003-03-10 00:00:00, NR,-10.50, 172.40, 30.0,  997.0,nadi,  18.938,  23.077,main
2003068S14172,2003,10, SP, MM,ESETA,2003-03-10 06:00:00, NR,-16.20, 172.20, 30.0,  997.0,nadi,  18.938,  23.077,main
2003068S14172,2003,10, SP, MM,ESETA,2003-03-10 12:00:00, NR,-16.50, 172.10, 35.0,  995.0,nadi,  30.934,  31.282,main
2003068S14172,2003,10, SP, MM,ESETA,2003-03-10 18:00:00, NR,-17.00, 172.00, 40.0,  990.0,nadi,  41.555,  42.353,main
2003068S14172,2003,10, SP, MM,ESETA,2003-03-11 00:00:00, NR,-18.00, 172.10, 50.0,  985.0,nadi,  56.334,  56.983,main
2003068S14172,2003,10, SP, MM,ESETA,2003-03-11 06:00:00, NR,-18.60, 172.40, 55.0,  980.0,nadi,  65.323,  64.706,main
2003068S14172,2003,10, SP, MM,ESETA,2003-03-11 12:00:00, NR,-19.30, 172.90, 60.0,  975.0,nadi,  70.409,  70.377,main
2003068S14172,2003,10, SP, MM,ESETA,2003-03-11 18:00:00, NR,-20.20, 174.00, 65.0,  970.0,nadi,  75.880,  76.259,main
2003068S14172,2003,10, SP, MM,ESETA,2003-03-12 00:00:00, NR,-21.40, 175.00, 70.0,  965.0,nadi,  79.910,  80.241,main
2003068S14172,2003,10, SP, MM,ESETA,2003-03-12 06:00:00, NR,-21.70, 176.00, 75.0,  960.0,nadi,  82.790,  83.469,main
2003068S14172,2003,10, SP, MM,ESETA,2003-03-12 12:00:00, NR,-21.80, 177.80, 80.0,  955.0,nadi,  85.253,  86.697,main
2003068S14172,2003,10, SP, MM,ESETA,2003-03-12 18:00:00, NR,-21.90, 179.90, 85.0,  945.0,nadi,  89.155,  90.618,main
2003068S14172,2003,10, SP, MM,ESETA,2003-03-13 00:00:00, NR,-22.00,-177.90,100.0,  925.0,nadi,  95.074,  96.410,main
2003068S14172,2003,10, SP, MM,ESETA,2003-03-13 06:00:00, NR,-22.20,-175.30,100.0,  925.0,nadi,  95.074,  96.410,main
2003068S14172,2003,10, SP, MM,ESETA,2003-03-13 12:00:00, NR,-22.70,-172.50, 95.0,  930.0,nadi,  94.082,  95.626,main
2003068S14172,2003,10, SP, MM,ESETA,2003-03-13 18:00:00, NR,-23.50,-169.10, 90.0,  940.0,nadi,  90.723,  92.428,main
2003068S14172,2003,10, SP, MM,ESETA,2003-03-14 00:00:00, NR,-25.30,-165.30, 70.0,  965.0,wellington,  84.590,  84.450,main
2003068S14172,2003,10, SP, MM,ESETA,2003-03-14 06:00:00, NR,-28.50,-160.50, 65.0,  970.0,wellington,  80.732,  80.343,main
2003068S14172,2003,10, SP, MM,ESETA,2003-03-14 12:00:00, NR,-32.00,-158.00, 50.0,  980.0,wellington,  59.933,  67.833,main
2003068S14172,2003,10, SP, MM,ESETA,2003-03-14 18:00:00, NR,-36.00,-155.50, 45.0,  986.0,wellington,  53.174,  59.221,main
2003068S14172,2003,10, SP, MM,ESETA,2003-03-15 00:00:00, NR,-39.50,-155.00, 30.0,  988.0,wellington,   8.178,  52.519,main
2003068S14172,2003,10, SP, MM,ESETA,2003-03-15 06:00:00, NR,-43.50,-156.50, 30.0,  983.0,wellington,   8.178,  67.076,main
