IBTrACS WMO: International Best Tracks Archive for Climate Stewardship -- WMO DATA ONLY -- Version: v03r09
Serial_Num,Season,Num,Basin,Sub_basin,Name,ISO_time,Nature,Latitude,Longitude,Wind(WMO),Pres(WMO),Center,Wind(WMO) Percentile,Pres(WMO) Percentile,Track_type
N/A,Year,#,BB,BB,N/A,YYYY-MM-DD HH:MM:SS,N/A,deg_north,deg_east,kt,mb,N/A,%,%,N/A
2012225N16133,2012,14, WP, MM,KAI-TAK,2012-08-12 00:00:00, TS, 16.80, 132.00,  0.0, 1004.0,tokyo,-100.000,   8.340,main
2012225N16133,2012,14, WP, MM,KAI-TAK,2012-08-12 06:00:00, TS, 16.80, 130.90,  0.0, 1002.0,tokyo,-100.000,  15.708,main
2012225N16133,2012,14, WP, MM,KAI-TAK,2012-08-12 12:00:00, TS, 16.80, 130.10,  0.0, 1000.0,tokyo,-100.000,  20.921,main
2012225N16133,2012,14, WP, MM,KAI-TAK,2012-08-12 18:00:00, TS, 16.80, 129.40,  0.0, 1000.0,tokyo,-100.000,  20.921,main
2012225N16133,2012,14, WP, MM,KAI-TAK,2012-08-13 00:00:00, TS, 16.60, 128.20, 35.0,  998.0,tokyo,   0.000,  27.887,main
2012225N16133,2012,14, WP, MM,KAI-TAK,2012-08-13 06:00:00, TS, 16.50, 127.00, 35.0,  998.0,tokyo,   0.000,  27.887,main
2012225N16133,2012,14, WP, MM,KAI-TAK,2012-08-13 12:00:00, TS, 16.60, 126.50, 40.0,  994.0,tokyo,  10.835,  39.233,main
2012225N16133,2012,14, WP, MM,KAI-TAK,2012-08-13 18:00:00, TS, 16.80, 125.90, 40.0,  992.0,tokyo,  10.835,  43.605,main
2012225N16133,2012,14, WP, MM,KAI-TAK,2012-08-14 00:00:00, TS, 17.00, 125.20, 40.0,  992.0,tokyo,  10.835,  43.605,main
2012225N16133,2012,14, WP, MM,KAI-TAK,2012-08-14 06:00:00, TS, 17.00, 124.40, 40.0,  992.0,tokyo,  10.835,  43.605,main
2012225N16133,2012,14, WP, MM,KAI-TAK,2012-08-14 12:00:00, TS, 17.20, 123.80, 40.0,  992.0,tokyo,  10.835,  43.605,main
2012225N16133,2012,14, WP, MM,KAI-TAK,2012-08-14 18:00:00, TS, 17.50, 123.40, 40.0,  992.0,tokyo,  10.835,  43.605,main
2012225N16133,2012,14, WP, MM,KAI-TAK,2012-08-15 00:00:00, TS, 18.00, 122.70, 40.0,  992.0,tokyo,  10.835,  43.605,main
2012225N16133,2012,14, WP, MM,KAI-TAK,2012-08-15 06:00:00, TS, 18.70, 120.90, 45.0,  990.0,tokyo,  22.006,  48.137,main
2012225N16133,2012,14, WP, MM,KAI-TAK,2012-08-15 12:00:00, TS, 18.80, 119.50, 50.0,  985.0,tokyo,  33.382,  55.642,main
2012225N16133,2012,14, WP, MM,KAI-TAK,2012-08-15 18:00:00, TS, 18.80, 118.20, 60.0,  975.0,tokyo,  51.650,  69.427,main
2012225N16133,2012,14, WP, MM,KAI-TAK,2012-08-16 00:00:00, TS, 19.00, 117.10, 60.0,  975.0,tokyo,  51.650,  69.427,main
2012225N16133,2012,14, WP, MM,KAI-TAK,2012-08-16 06:00:00, TS, 19.30, 115.70, 60.0,  975.0,tokyo,  51.650,  69.427,main
2012225N16133,2012,14, WP, MM,KAI-TAK,2012-08-16 12:00:00, TS, 19.50, 114.30, 65.0,  970.0,tokyo,  59.347,  74.261,main
2012225N16133,2012,14, WP, MM,KAI-TAK,2012-08-16 18:00:00, TS, 20.10, 112.70, 65.0,  970.0,tokyo,  59.347,  74.261,main
2012225N16133,2012,14, WP, MM,KAI-TAK,2012-08-17 00:00:00, TS, 20.80, 111.30, 65.0,  970.0,tokyo,  59.347,  74.261,main
2012225N16133,2012,14, WP, MM,KAI-TAK,2012-08-17 06:00:00, TS, 21.20, 109.70, 60.0,  975.0,tokyo,  51.650,  69.427,main
2012225N16133,2012,14, WP, MM,KAI-TAK,2012-08-17 12:00:00, TS, 21.00, 107.80, 60.0,  975.0,tokyo,  51.650,  69.427,main
2012225N16133,2012,14, WP, MM,KAI-TAK,2012-08-17 18:00:00, TS, 21.50, 106.80, 50.0,  985.0,tokyo,  33.382,  55.642,main
2012225N16133,2012,14, WP, MM,KAI-TAK,2012-08-18 00:00:00, TS, 21.80, 105.10, 40.0,  992.0,tokyo,  10.835,  43.605,main
2012225N16133,2012,14, WP, MM,KAI-TAK,2012-08-18 06:00:00, TS, 22.60, 103.20,  0.0,  996.0,tokyo,-100.000,  33.063,main
2012225N16133,2012,14, WP, MM,KAI-TAK,2012-08-18 12:00:00, TS, 23.20, 101.80,  0.0, 1000.0,tokyo,-100.000,  20.921,main
