IBTrACS WMO: International Best Tracks Archive for Climate Stewardship -- WMO DATA ONLY -- Version: v03r09
Serial_Num,Season,Num,Basin,Sub_basin,Name,ISO_time,Nature,Latitude,Longitude,Wind(WMO),Pres(WMO),Center,Wind(WMO) Percentile,Pres(WMO) Percentile,Track_type
N/A,Year,#,BB,BB,N/A,YYYY-MM-DD HH:MM:SS,N/A,deg_north,deg_east,kt,mb,N/A,%,%,N/A
2000060S17123,2000,14, SI, WA,NORMAN,2000-02-28 22:00:00, NR,-17.30, 123.00, 27.0, 1000.0,bom,  18.676,  16.735,main
2000060S17123,2000,14, SI, WA,NORMAN,2000-02-29 04:00:00, NR,-17.50, 122.20, 27.0, 1000.0,bom,  18.676,  16.735,main
2000060S17123,2000,14, SI, WA,NORMAN,2000-02-29 10:00:00, NR,-17.80, 120.60, 35.0,  995.0,bom,  33.664,  36.698,main
2000060S17123,2000,14, SI, WA,NORMAN,2000-02-29 16:00:00, NR,-18.20, 119.00, 41.0,  990.0,bom,  47.815,  51.037,main
2000060S17123,2000,14, SI, WA,NORMAN,2000-02-29 22:00:00, NR,-18.60, 117.80, 49.0,  985.0,bom,  59.498,  62.645,main
2000060S17123,2000,14, SI, WA,NORMAN,2000-03-01 04:00:00, NR,-18.60, 116.80, 54.0,  980.0,bom,  66.553,  70.188,main
2000060S17123,2000,14, SI, WA,NORMAN,2000-03-01 10:00:00, NR,-18.70, 115.80, 60.0,  975.0,bom,  72.183,  76.514,main
2000060S17123,2000,14, SI, WA,NORMAN,2000-03-01 16:00:00, NR,-18.60, 114.90, 70.0,  965.0,bom,  80.477,  84.199,main
2000060S17123,2000,14, SI, WA,NORMAN,2000-03-01 22:00:00, NR,-18.70, 113.80, 76.0,  960.0,bom,  84.671,  87.265,main
2000060S17123,2000,14, SI, WA,NORMAN,2000-03-02 04:00:00, NR,-18.90, 112.80, 80.0,  955.0,bom,  86.417,  89.964,main
2000060S17123,2000,14, SI, WA,NORMAN,2000-03-02 10:00:00, NR,-19.20, 111.50, 84.0,  950.0,bom,  89.330,  92.444,main
2000060S17123,2000,14, SI, WA,NORMAN,2000-03-02 16:00:00, NR,-19.50, 109.90, 93.0,  940.0,bom,  93.761,  95.542,main
2000060S17123,2000,14, SI, WA,NORMAN,2000-03-02 22:00:00, NR,-19.70, 108.20,101.0,  930.0,bom,  96.519,  97.546,main
2000060S17123,2000,14, SI, WA,NORMAN,2000-03-03 04:00:00, NR,-19.70, 106.90, 84.0,  950.0,bom,  89.330,  92.444,main
2000060S17123,2000,14, SI, WA,NORMAN,2000-03-03 10:00:00, NR,-20.00, 105.00, 70.0,  965.0,bom,  80.477,  84.199,main
2000060S17123,2000,14, SI, WA,NORMAN,2000-03-03 16:00:00, NR,-20.00, 103.00, 70.0,  965.0,bom,  80.477,  84.199,main
2000060S17123,2000,14, SI, WA,NORMAN,2000-03-03 22:00:00, NR,-20.30, 101.20, 70.0,  965.0,bom,  80.477,  84.199,main
2000060S17123,2000,14, SI, WA,NORMAN,2000-03-04 04:00:00, NR,-20.40,  99.30, 60.0,  975.0,bom,  72.183,  76.514,main
2000060S17123,2000,14, SI, WA,NORMAN,2000-03-04 10:00:00, NR,-20.40,  97.80, 54.0,  980.0,bom,  66.553,  70.188,main
2000060S17123,2000,14, SI, WA,NORMAN,2000-03-04 16:00:00, NR,-20.40,  96.60, 54.0,  980.0,bom,  66.553,  70.188,main
2000060S17123,2000,14, SI, WA,NORMAN,2000-03-04 22:00:00, NR,-20.30,  95.40, 54.0,  980.0,bom,  66.553,  70.188,main
2000060S17123,2000,14, SI, WA,NORMAN,2000-03-05 04:00:00, NR,-20.40,  94.60, 54.0,  980.0,bom,  66.553,  70.188,main
2000060S17123,2000,14, SI, WA,NORMAN,2000-03-05 10:00:00, NR,-20.60,  93.90, 54.0,  980.0,bom,  66.553,  70.188,main
2000060S17123,2000,14, SI, WA,NORMAN,2000-03-05 16:00:00, NR,-20.60,  93.30, 54.0,  980.0,bom,  66.553,  70.188,main
2000060S17123,2000,14, SI, WA,NORMAN,2000-03-05 22:00:00, NR,-20.70,  92.80, 54.0,  980.0,bom,  66.553,  70.188,main
2000060S17123,2000,14, SI, WA,NORMAN,2000-03-06 04:00:00, NR,-20.80,  92.20, 54.0,  980.0,bom,  66.553,  70.188,main
2000060S17123,2000,14, SI, WA,NORMAN,2000-03-06 10:00:00, NR,-21.30,  92.00, 54.0,  980.0,bom,  66.553,  70.188,main
2000060S17123,2000,14, SI, WA,NORMAN,2000-03-06 16:00:00, NR,-21.80,  91.90, 54.0,  980.0,bom,  66.553,  70.188,main
2000060S17123,2000,14, SI, WA,NORMAN,2000-03-06 22:00:00, NR,-22.50,  91.50, 49.0,  985.0,bom,  59.498,  62.645,main
2000060S17123,2000,14, SI, WA,NORMAN,2000-03-07 04:00:00, NR,-23.10,  91.60, 49.0,  985.0,bom,  59.498,  62.645,main
2000060S17123,2000,14, SI, WA,NORMAN,2000-03-07 10:00:00, NR,-23.70,  91.80, 49.0,  985.0,bom,  59.498,  62.645,main
2000060S17123,2000,14, SI, WA,NORMAN,2000-03-07 16:00:00, NR,-23.80,  92.00, 41.0,  990.0,bom,  47.815,  51.037,main
2000060S17123,2000,14, SI, WA,NORMAN,2000-03-07 22:00:00, NR,-23.90,  92.20, 35.0,  995.0,bom,  33.664,  36.698,main
2000060S17123,2000,14, SI, WA,NORMAN,2000-03-08 04:00:00, NR,-24.00,  92.50, 35.0,  995.0,bom,  33.664,  36.698,main
2000060S17123,2000,14, SI, WA,NORMAN,2000-03-08 10:00:00, NR,-23.90,  92.80, 35.0,  995.0,bom,  33.664,  36.698,main
2000060S17123,2000,14, SI, WA,NORMAN,2000-03-08 16:00:00, NR,-23.80,  92.60, 27.0, 1000.0,bom,  18.676,  16.735,main
2000060S17123,2000,14, SI, WA,NORMAN,2000-03-08 22:00:00, NR,-23.70,  92.30, 27.0, 1000.0,bom,  18.676,  16.735,main
2000060S17123,2000,14, SI, WA,NORMAN,2000-03-09 04:00:00, NR,-23.70,  91.90, 27.0, 1000.0,bom,  18.676,  16.735,main
2000060S17123,2000,14, SI, WA,NORMAN,2000-03-09 10:00:00, NR,-23.50,  90.50, 27.0, 1000.0,bom,  18.676,  16.735,main
