IBTrACS WMO: International Best Tracks Archive for Climate Stewardship -- WMO DATA ONLY -- Version: v03r09
Serial_Num,Season,Num,Basin,Sub_basin,Name,ISO_time,Nature,Latitude,Longitude,Wind(WMO),Pres(WMO),Center,Wind(WMO) Percentile,Pres(WMO) Percentile,Track_type
N/A,Year,#,BB,BB,N/A,YYYY-MM-DD HH:MM:SS,N/A,deg_north,deg_east,kt,mb,N/A,%,%,N/A
2015024S11090,2015,07, SI, WA,DIAMONDRA,2015-01-24 06:00:00, TS,-11.20,  90.00, 20.0, 1006.0,reunion,   1.350,   5.283,main
2015024S11090,2015,07, SI, MM,DIAMONDRA,2015-01-24 12:00:00, TS,-12.30,  88.40, 20.0, 1006.0,reunion,   1.350,   5.283,main
2015024S11090,2015,07, SI, MM,DIAMONDRA,2015-01-24 18:00:00, TS,-13.30,  86.80, 20.0, 1006.0,reunion,   1.350,   5.283,main
2015024S11090,2015,07, SI, MM,DIAMONDRA,2015-01-25 00:00:00, TS,-14.20,  85.20, 20.0, 1006.0,reunion,   1.350,   5.283,main
2015024S11090,2015,07, SI, MM,DIAMONDRA,2015-01-25 06:00:00, TS,-14.90,  83.60, 22.0, 1005.0,reunion,  11.192,   7.684,main
2015024S11090,2015,07, SI, MM,DIAMONDRA,2015-01-25 12:00:00, TS,-15.30,  82.40, 22.0, 1005.0,reunion,  11.192,   7.684,main
2015024S11090,2015,07, SI, MM,DIAMONDRA,2015-01-25 18:00:00, TS,-15.70,  81.60, 23.0, 1004.0,reunion,  11.300,  11.030,main
2015024S11090,2015,07, SI, MM,DIAMONDRA,2015-01-26 00:00:00, TS,-16.00,  80.70, 25.0, 1002.0,reunion,  16.100,  17.753,main
2015024S11090,2015,07, SI, MM,DIAMONDRA,2015-01-26 06:00:00, TS,-16.40,  79.40, 27.0, 1001.0,reunion,  27.208,  22.515,main
2015024S11090,2015,07, SI, MM,DIAMONDRA,2015-01-26 12:00:00, TS,-16.90,  78.50, 30.0,  999.0,reunion,  34.267,  33.610,main
2015024S11090,2015,07, SI, MM,DIAMONDRA,2015-01-26 18:00:00, TS,-17.30,  78.20, 35.0,  996.0,reunion,  43.067,  46.015,main
