IBTrACS WMO: International Best Tracks Archive for Climate Stewardship -- WMO DATA ONLY -- Version: v03r09
Serial_Num,Season,Num,Basin,Sub_basin,Name,ISO_time,Nature,Latitude,Longitude,Wind(WMO),Pres(WMO),Center,Wind(WMO) Percentile,Pres(WMO) Percentile,Track_type
N/A,Year,#,BB,BB,N/A,YYYY-MM-DD HH:MM:SS,N/A,deg_north,deg_east,kt,mb,N/A,%,%,N/A
2003259N13133,2003,16, WP, MM,CHOI-WAN,2003-09-16 00:00:00, TS, 13.10, 133.00,  0.0, 1004.0,tokyo,-100.000,   8.340,main
2003259N13133,2003,16, WP, MM,CHOI-WAN,2003-09-16 06:00:00, TS, 14.00, 130.20,  0.0, 1004.0,tokyo,-100.000,   8.340,main
2003259N13133,2003,16, WP, MM,CHOI-WAN,2003-09-16 12:00:00, TS, 14.80, 128.40,  0.0, 1002.0,tokyo,-100.000,  15.708,main
2003259N13133,2003,16, WP, MM,CHOI-WAN,2003-09-16 18:00:00, TS, 15.20, 128.10,  0.0, 1000.0,tokyo,-100.000,  20.921,main
2003259N13133,2003,16, WP, MM,CHOI-WAN,2003-09-17 00:00:00, TS, 15.80, 127.10,  0.0, 1000.0,tokyo,-100.000,  20.921,main
2003259N13133,2003,16, WP, MM,CHOI-WAN,2003-09-17 06:00:00, TS, 17.50, 128.90,  0.0, 1000.0,tokyo,-100.000,  20.921,main
2003259N13133,2003,16, WP, MM,CHOI-WAN,2003-09-17 12:00:00, TS, 18.80, 129.50,  0.0, 1000.0,tokyo,-100.000,  20.921,main
2003259N13133,2003,16, WP, MM,CHOI-WAN,2003-09-17 18:00:00, TS, 20.20, 129.40,  0.0, 1000.0,tokyo,-100.000,  20.921,main
2003259N13133,2003,16, WP, MM,CHOI-WAN,2003-09-18 00:00:00, TS, 21.40, 128.50, 40.0,  994.0,tokyo,  10.835,  39.233,main
2003259N13133,2003,16, WP, MM,CHOI-WAN,2003-09-18 06:00:00, TS, 21.80, 128.30, 45.0,  990.0,tokyo,  22.006,  48.137,main
2003259N13133,2003,16, WP, MM,CHOI-WAN,2003-09-18 12:00:00, TS, 22.80, 127.70, 45.0,  990.0,tokyo,  22.006,  48.137,main
2003259N13133,2003,16, WP, MM,CHOI-WAN,2003-09-18 15:00:00, TS, 23.20, 127.50, 45.0,  990.0,tokyo,  22.006,  48.137,main
2003259N13133,2003,16, WP, MM,CHOI-WAN,2003-09-18 18:00:00, TS, 23.60, 127.30, 45.0,  990.0,tokyo,  22.006,  48.137,main
2003259N13133,2003,16, WP, MM,CHOI-WAN,2003-09-18 21:00:00, TS, 24.10, 127.30, 45.0,  990.0,tokyo,  22.006,  48.137,main
2003259N13133,2003,16, WP, MM,CHOI-WAN,2003-09-19 00:00:00, TS, 24.90, 127.40, 50.0,  985.0,tokyo,  33.382,  55.642,main
2003259N13133,2003,16, WP, MM,CHOI-WAN,2003-09-19 03:00:00, TS, 25.40, 127.70, 50.0,  985.0,tokyo,  33.382,  55.642,main
2003259N13133,2003,16, WP, MM,CHOI-WAN,2003-09-19 06:00:00, TS, 26.00, 127.90, 50.0,  985.0,tokyo,  33.382,  55.642,main
2003259N13133,2003,16, WP, MM,CHOI-WAN,2003-09-19 08:00:00, TS, 26.50, 128.20, 50.0,  985.0,tokyo,  33.382,  55.642,main
2003259N13133,2003,16, WP, MM,CHOI-WAN,2003-09-19 09:00:00, TS, 26.70, 128.10, 60.0,  980.0,tokyo,  51.650,  63.026,main
2003259N13133,2003,16, WP, MM,CHOI-WAN,2003-09-19 12:00:00, TS, 27.00, 128.20, 60.0,  980.0,tokyo,  51.650,  63.026,main
2003259N13133,2003,16, WP, MM,CHOI-WAN,2003-09-19 15:00:00, TS, 27.40, 128.30, 60.0,  980.0,tokyo,  51.650,  63.026,main
2003259N13133,2003,16, WP, MM,CHOI-WAN,2003-09-19 18:00:00, TS, 27.70, 128.70, 60.0,  975.0,tokyo,  51.650,  69.427,main
2003259N13133,2003,16, WP, MM,CHOI-WAN,2003-09-19 21:00:00, TS, 28.00, 129.00, 60.0,  975.0,tokyo,  51.650,  69.427,main
