IBTrACS WMO: International Best Tracks Archive for Climate Stewardship -- WMO DATA ONLY -- Version: v03r09
Serial_Num,Season,Num,Basin,Sub_basin,Name,ISO_time,Nature,Latitude,Longitude,Wind(WMO),Pres(WMO),Center,Wind(WMO) Percentile,Pres(WMO) Percentile,Track_type
N/A,Year,#,BB,BB,N/A,YYYY-MM-DD HH:MM:SS,N/A,deg_north,deg_east,kt,mb,N/A,%,%,N/A
2011249N18133,2011,18, WP, MM,KULAP,2011-09-06 06:00:00, TS, 19.50, 134.50,  0.0, 1004.0,tokyo,-100.000,   8.340,main
2011249N18133,2011,18, WP, MM,KULAP,2011-09-06 12:00:00, TS, 20.30, 134.90,  0.0, 1004.0,tokyo,-100.000,   8.340,main
2011249N18133,2011,18, WP, MM,KULAP,2011-09-06 18:00:00, TS, 20.80, 135.10,  0.0, 1004.0,tokyo,-100.000,   8.340,main
2011249N18133,2011,18, WP, MM,KULAP,2011-09-07 00:00:00, TS, 21.20, 135.30, 35.0, 1002.0,tokyo,   0.000,  15.708,main
2011249N18133,2011,18, WP, MM,KULAP,2011-09-07 06:00:00, TS, 21.60, 135.70, 35.0, 1000.0,tokyo,   0.000,  20.921,main
2011249N18133,2011,18, WP, MM,KULAP,2011-09-07 12:00:00, TS, 22.70, 135.80, 35.0, 1000.0,tokyo,   0.000,  20.921,main
2011249N18133,2011,18, WP, MM,KULAP,2011-09-07 18:00:00, TS, 23.70, 135.20, 35.0, 1000.0,tokyo,   0.000,  20.921,main
2011249N18133,2011,18, WP, MM,KULAP,2011-09-08 00:00:00, TS, 24.60, 134.20, 35.0, 1000.0,tokyo,   0.000,  20.921,main
2011249N18133,2011,18, WP, MM,KULAP,2011-09-08 06:00:00, TS, 25.50, 133.60, 35.0, 1000.0,tokyo,   0.000,  20.921,main
2011249N18133,2011,18, WP, MM,KULAP,2011-09-08 12:00:00, TS, 26.30, 132.60, 35.0, 1002.0,tokyo,   0.000,  15.708,main
2011249N18133,2011,18, WP, MM,KULAP,2011-09-08 18:00:00, TS, 27.10, 131.40, 35.0, 1004.0,tokyo,   0.000,   8.340,main
2011249N18133,2011,18, WP, MM,KULAP,2011-09-09 00:00:00, TS, 28.10, 131.00,  0.0, 1008.0,tokyo,-100.000,   1.518,main
2011249N18133,2011,18, WP, MM,KULAP,2011-09-09 06:00:00, TS, 29.20, 130.10,  0.0, 1008.0,tokyo,-100.000,   1.518,main
2011249N18133,2011,18, WP, MM,KULAP,2011-09-09 12:00:00, TS, 30.00, 128.90,  0.0, 1010.0,tokyo,-100.000,   0.851,main
2011249N18133,2011,18, WP, MM,KULAP,2011-09-09 18:00:00, TS, 30.30, 127.90,  0.0, 1010.0,tokyo,-100.000,   0.851,main
2011249N18133,2011,18, WP, MM,KULAP,2011-09-10 00:00:00, TS, 30.70, 127.60,  0.0, 1012.0,tokyo,-100.000,   0.260,main
2011249N18133,2011,18, WP, MM,KULAP,2011-09-10 06:00:00, TS, 31.70, 127.20,  0.0, 1012.0,tokyo,-100.000,   0.260,main
2011249N18133,2011,18, WP, MM,KULAP,2011-09-10 12:00:00, TS, 32.10, 126.70,  0.0, 1012.0,tokyo,-100.000,   0.260,main
2011249N18133,2011,18, WP, MM,KULAP,2011-09-10 18:00:00, TS, 32.80, 126.50,  0.0, 1012.0,tokyo,-100.000,   0.260,main
2011249N18133,2011,18, WP, MM,KULAP,2011-09-11 00:00:00, TS, 33.40, 126.50,  0.0, 1014.0,tokyo,-100.000,   0.116,main
