IBTrACS WMO: International Best Tracks Archive for Climate Stewardship -- WMO DATA ONLY -- Version: v03r09
Serial_Num,Season,Num,Basin,Sub_basin,Name,ISO_time,Nature,Latitude,Longitude,Wind(WMO),Pres(WMO),Center,Wind(WMO) Percentile,Pres(WMO) Percentile,Track_type
N/A,Year,#,BB,BB,N/A,YYYY-MM-DD HH:MM:SS,N/A,deg_north,deg_east,kt,mb,N/A,%,%,N/A
2015036S20038,2015,09, SI, MM,FUNDI,2015-02-05 00:00:00, TS,-19.80,  37.60, 20.0, 1003.0,reunion,   1.350,  14.432,main
2015036S20038,2015,09, SI, MM,FUNDI,2015-02-05 06:00:00, TS,-20.60,  38.40, 20.0, 1003.0,reunion,   1.350,  14.432,main
2015036S20038,2015,09, SI, MM,FUNDI,2015-02-05 12:00:00, TS,-20.70,  39.60, 25.0, 1002.0,reunion,  16.100,  17.753,main
2015036S20038,2015,09, SI, MM,FUNDI,2015-02-05 18:00:00, TS,-21.30,  40.70, 27.0, 1000.0,reunion,  27.208,  24.168,main
2015036S20038,2015,09, SI, MM,FUNDI,2015-02-06 00:00:00, TS,-21.90,  40.90, 30.0,  998.0,reunion,  34.267,  35.914,main
2015036S20038,2015,09, SI, MM,FUNDI,2015-02-06 06:00:00, TS,-21.60,  41.70, 32.0,  996.0,reunion,  41.550,  46.015,main
2015036S20038,2015,09, SI, MM,FUNDI,2015-02-06 12:00:00, TS,-22.00,  42.50, 35.0,  994.0,reunion,  43.067,  51.111,main
2015036S20038,2015,09, SI, MM,FUNDI,2015-02-06 18:00:00, TS,-22.80,  42.90, 40.0,  990.0,reunion,  58.208,  61.213,main
2015036S20038,2015,09, SI, MM,FUNDI,2015-02-07 00:00:00, TS,-23.30,  42.90, 40.0,  990.0,reunion,  58.208,  61.213,main
2015036S20038,2015,09, SI, MM,FUNDI,2015-02-07 06:00:00, TS,-23.90,  43.00, 35.0,  994.0,reunion,  43.067,  51.111,main
2015036S20038,2015,09, SI, MM,FUNDI,2015-02-07 12:00:00, TS,-24.70,  43.20, 35.0,  994.0,reunion,  43.067,  51.111,main
2015036S20038,2015,09, SI, MM,FUNDI,2015-02-07 18:00:00, TS,-25.50,  43.40, 35.0,  994.0,reunion,  43.067,  51.111,main
2015036S20038,2015,09, SI, MM,FUNDI,2015-02-08 00:00:00, TS,-26.50,  43.60, 40.0,  990.0,reunion,  58.208,  61.213,main
2015036S20038,2015,09, SI, MM,FUNDI,2015-02-08 06:00:00, TS,-28.40,  44.00, 48.0,  984.0,reunion,  71.650,  70.598,main
2015036S20038,2015,09, SI, MM,FUNDI,2015-02-08 12:00:00, TS,-30.60,  44.40, 55.0,  978.0,reunion,  78.500,  77.534,main
2015036S20038,2015,09, SI, MM,FUNDI,2015-02-08 18:00:00, TS,-32.50,  44.30, 50.0,  982.0,reunion,  71.975,  74.872,main
2015036S20038,2015,09, SI, MM,FUNDI,2015-02-09 00:00:00, ET,-34.20,  43.50, 40.0,  990.0,reunion,  58.208,  61.213,main
2015036S20038,2015,09, SI, MM,FUNDI,2015-02-09 06:00:00, ET,-34.90,  42.80, 34.0,  995.0,reunion,  43.058,  47.399,main
2015036S20038,2015,09, SI, MM,FUNDI,2015-02-09 12:00:00, ET,-35.40,  42.00, 32.0,  997.0,reunion,  41.550,  39.389,main
2015036S20038,2015,09, SI, MM,FUNDI,2015-02-09 18:00:00, TS,-35.80,  41.30, 30.0,  999.0,reunion,  34.267,  33.610,main
2015036S20038,2015,09, SI, MM,FUNDI,2015-02-10 00:00:00, TS,-36.30,  40.70, 30.0,  999.0,reunion,  34.267,  33.610,main
2015036S20038,2015,09, SI, MM,FUNDI,2015-02-10 06:00:00, TS,-36.90,  40.30, 30.0, 1000.0,reunion,  34.267,  24.168,main
2015036S20038,2015,09, SI, MM,FUNDI,2015-02-10 12:00:00, TS,-37.50,  40.70, 28.0, 1003.0,reunion,  29.158,  14.432,main
2015036S20038,2015,09, SI, MM,FUNDI,2015-02-10 18:00:00, TS,-37.80,  41.20, 27.0, 1005.0,reunion,  27.208,   7.684,main
2015036S20038,2015,09, SI, MM,FUNDI,2015-02-11 00:00:00, TS,-38.10,  41.70, 25.0, 1006.0,reunion,  16.100,   5.283,main
2015036S20038,2015,09, SI, MM,FUNDI,2015-02-11 06:00:00, TS,-38.70,  42.70, 23.0, 1008.0,reunion,  11.300,   2.084,main
2015036S20038,2015,09, SI, MM,FUNDI,2015-02-11 12:00:00, TS,-39.30,  43.90, 20.0, 1009.0,reunion,   1.350,   1.368,main
