IBTrACS WMO: International Best Tracks Archive for Climate Stewardship -- WMO DATA ONLY -- Version: v03r09
Serial_Num,Season,Num,Basin,Sub_basin,Name,ISO_time,Nature,Latitude,Longitude,Wind(WMO),Pres(WMO),Center,Wind(WMO) Percentile,Pres(WMO) Percentile,Track_type
N/A,Year,#,BB,BB,N/A,YYYY-MM-DD HH:MM:SS,N/A,deg_north,deg_east,kt,mb,N/A,%,%,N/A
2006350S07071,2007,02, SI, MM,BONDO,2006-12-15 12:00:00, TS, -7.00,  71.00, 15.0, 1010.0,reunion,   0.025,   0.586,main
2006350S07071,2007,02, SI, MM,BONDO,2006-12-15 18:00:00, TS, -7.10,  70.00, 15.0, 1010.0,reunion,   0.025,   0.586,main
2006350S07071,2007,02, SI, MM,BONDO,2006-12-16 00:00:00, TS, -7.20,  69.10, 15.0, 1009.0,reunion,   0.025,   1.368,main
2006350S07071,2007,02, SI, MM,BONDO,2006-12-16 06:00:00, TS, -7.30,  68.30, 20.0, 1008.0,reunion,   1.350,   2.084,main
2006350S07071,2007,02, SI, MM,BONDO,2006-12-16 12:00:00, TS, -7.50,  67.80, 20.0, 1006.0,reunion,   1.350,   5.283,main
2006350S07071,2007,02, SI, MM,BONDO,2006-12-16 18:00:00, TS, -8.30,  67.10, 20.0, 1006.0,reunion,   1.350,   5.283,main
2006350S07071,2007,02, SI, MM,BONDO,2006-12-17 00:00:00, TS, -9.30,  66.40, 20.0, 1005.0,reunion,   1.350,   7.684,main
2006350S07071,2007,02, SI, MM,BONDO,2006-12-17 06:00:00, TS,-10.10,  65.80, 20.0, 1005.0,reunion,   1.350,   7.684,main
2006350S07071,2007,02, SI, MM,BONDO,2006-12-17 12:00:00, TS,-10.40,  65.40, 20.0, 1004.0,reunion,   1.350,  11.030,main
2006350S07071,2007,02, SI, MM,BONDO,2006-12-17 18:00:00, TS,-10.70,  64.90, 25.0, 1002.0,reunion,  16.100,  17.753,main
2006350S07071,2007,02, SI, MM,BONDO,2006-12-18 00:00:00, TS,-10.70,  64.40, 27.0, 1001.0,reunion,  27.208,  22.515,main
2006350S07071,2007,02, SI, MM,BONDO,2006-12-18 06:00:00, TS,-10.80,  63.80, 30.0,  999.0,reunion,  34.267,  33.610,main
2006350S07071,2007,02, SI, MM,BONDO,2006-12-18 12:00:00, TS,-10.90,  62.90, 35.0,  996.0,reunion,  43.067,  46.015,main
2006350S07071,2007,02, SI, MM,BONDO,2006-12-18 18:00:00, TS,-10.90,  61.70, 43.0,  992.0,reunion,  63.433,  53.407,main
2006350S07071,2007,02, SI, MM,BONDO,2006-12-19 00:00:00, TS,-10.60,  60.40, 55.0,  983.0,reunion,  78.500,  74.180,main
2006350S07071,2007,02, SI, MM,BONDO,2006-12-19 06:00:00, TS,-10.50,  59.40, 70.0,  970.0,reunion,  87.725,  84.217,main
2006350S07071,2007,02, SI, MM,BONDO,2006-12-19 12:00:00, TS,-10.60,  58.50, 90.0,  950.0,reunion,  95.742,  93.553,main
2006350S07071,2007,02, SI, MM,BONDO,2006-12-19 18:00:00, TS,-10.70,  57.40,105.0,  935.0,reunion,  98.900,  96.785,main
2006350S07071,2007,02, SI, MM,BONDO,2006-12-20 00:00:00, TS,-10.70,  56.10,110.0,  930.0,reunion,  99.267,  97.395,main
2006350S07071,2007,02, SI, MM,BONDO,2006-12-20 06:00:00, TS,-10.50,  55.00,105.0,  935.0,reunion,  98.900,  96.785,main
2006350S07071,2007,02, SI, MM,BONDO,2006-12-20 12:00:00, TS,-10.20,  54.00,100.0,  940.0,reunion,  98.133,  96.060,main
2006350S07071,2007,02, SI, MM,BONDO,2006-12-20 18:00:00, TS, -9.90,  53.20, 90.0,  950.0,reunion,  95.742,  93.553,main
2006350S07071,2007,02, SI, MM,BONDO,2006-12-21 00:00:00, TS, -9.70,  52.20, 85.0,  955.0,reunion,  94.442,  90.492,main
2006350S07071,2007,02, SI, MM,BONDO,2006-12-21 06:00:00, TS, -9.40,  51.50, 85.0,  955.0,reunion,  94.442,  90.492,main
2006350S07071,2007,02, SI, MM,BONDO,2006-12-21 12:00:00, TS, -9.60,  51.00, 80.0,  960.0,reunion,  92.208,  89.369,main
2006350S07071,2007,02, SI, MM,BONDO,2006-12-21 18:00:00, TS,-10.00,  50.50, 75.0,  965.0,reunion,  90.933,  87.798,main
2006350S07071,2007,02, SI, MM,BONDO,2006-12-22 00:00:00, TS,-10.10,  50.30, 60.0,  980.0,reunion,  81.642,  75.417,main
2006350S07071,2007,02, SI, MM,BONDO,2006-12-22 06:00:00, TS,-10.40,  50.10, 50.0,  987.0,reunion,  71.975,  66.178,main
2006350S07071,2007,02, SI, MM,BONDO,2006-12-22 12:00:00, TS,-10.60,  50.20, 50.0,  987.0,reunion,  71.975,  66.178,main
2006350S07071,2007,02, SI, MM,BONDO,2006-12-22 18:00:00, TS,-10.80,  50.10, 45.0,  990.0,reunion,  67.200,  61.213,main
