IBTrACS WMO: International Best Tracks Archive for Climate Stewardship -- WMO DATA ONLY -- Version: v03r09
Serial_Num,Season,Num,Basin,Sub_basin,Name,ISO_time,Nature,Latitude,Longitude,Wind(WMO),Pres(WMO),Center,Wind(WMO) Percentile,Pres(WMO) Percentile,Track_type
N/A,Year,#,BB,BB,N/A,YYYY-MM-DD HH:MM:SS,N/A,deg_north,deg_east,kt,mb,N/A,%,%,N/A
2012156S07066,2012,18, SI, MM,KUENA,2012-06-03 12:00:00, TS, -6.70,  66.60,  0.0, 1006.0,reunion,-100.000,   5.283,main
2012156S07066,2012,18, SI, MM,KUENA,2012-06-03 18:00:00, TS, -7.10,  65.90,  0.0, 1006.0,reunion,-100.000,   5.283,main
2012156S07066,2012,18, SI, MM,KUENA,2012-06-04 00:00:00, TS, -7.40,  65.00,  0.0, 1005.0,reunion,-100.000,   7.684,main
2012156S07066,2012,18, SI, MM,KUENA,2012-06-04 06:00:00, TS, -7.50,  64.50, 25.0, 1004.0,reunion,  16.100,  11.030,main
2012156S07066,2012,18, SI, MM,KUENA,2012-06-04 12:00:00, TS, -7.90,  64.00, 25.0, 1004.0,reunion,  16.100,  11.030,main
2012156S07066,2012,18, SI, MM,KUENA,2012-06-04 18:00:00, TS, -8.70,  63.40, 25.0, 1003.0,reunion,  16.100,  14.432,main
2012156S07066,2012,18, SI, MM,KUENA,2012-06-05 00:00:00, TS, -8.70,  62.70, 27.0, 1002.0,reunion,  27.208,  17.753,main
2012156S07066,2012,18, SI, MM,KUENA,2012-06-05 06:00:00, TS, -8.80,  62.10, 30.0, 1001.0,reunion,  34.267,  22.515,main
2012156S07066,2012,18, SI, MM,KUENA,2012-06-05 12:00:00, TS, -9.20,  61.60, 30.0, 1001.0,reunion,  34.267,  22.515,main
2012156S07066,2012,18, SI, MM,KUENA,2012-06-05 18:00:00, TS, -9.50,  60.30, 38.0,  998.0,reunion,  57.525,  35.914,main
2012156S07066,2012,18, SI, MM,KUENA,2012-06-06 00:00:00, TS, -9.60,  59.20, 40.0,  997.0,reunion,  58.208,  39.389,main
2012156S07066,2012,18, SI, MM,KUENA,2012-06-06 06:00:00, TS,-10.10,  58.50, 45.0,  994.0,reunion,  67.200,  51.111,main
2012156S07066,2012,18, SI, MM,KUENA,2012-06-06 12:00:00, TS,-10.30,  57.70, 45.0,  995.0,reunion,  67.200,  47.399,main
2012156S07066,2012,18, SI, MM,KUENA,2012-06-06 18:00:00, TS,-10.00,  56.80, 35.0, 1001.0,reunion,  43.067,  22.515,main
2012156S07066,2012,18, SI, MM,KUENA,2012-06-07 00:00:00, TS, -9.40,  56.40, 30.0, 1003.0,reunion,  34.267,  14.432,main
2012156S07066,2012,18, SI, MM,KUENA,2012-06-07 06:00:00, TS, -9.10,  56.00, 25.0, 1005.0,reunion,  16.100,   7.684,main
2012156S07066,2012,18, SI, MM,KUENA,2012-06-07 12:00:00, TS, -8.80,  55.50, 25.0, 1005.0,reunion,  16.100,   7.684,main
2012156S07066,2012,18, SI, MM,KUENA,2012-06-07 18:00:00, TS, -8.30,  55.10, 23.0, 1006.0,reunion,  11.300,   5.283,main
2012156S07066,2012,18, SI, MM,KUENA,2012-06-08 00:00:00, TS, -8.20,  55.10, 23.0, 1006.0,reunion,  11.300,   5.283,main
2012156S07066,2012,18, SI, MM,KUENA,2012-06-08 06:00:00, TS, -8.10,  54.60,  0.0, 1007.0,reunion,-100.000,   3.549,main
2012156S07066,2012,18, SI, MM,KUENA,2012-06-08 12:00:00, TS, -7.80,  54.30,  0.0, 1007.0,reunion,-100.000,   3.549,main
