IBTrACS WMO: International Best Tracks Archive for Climate Stewardship -- WMO DATA ONLY -- Version: v03r09
Serial_Num,Season,Num,Basin,Sub_basin,Name,ISO_time,Nature,Latitude,Longitude,Wind(WMO),Pres(WMO),Center,Wind(WMO) Percentile,Pres(WMO) Percentile,Track_type
N/A,Year,#,BB,BB,N/A,YYYY-MM-DD HH:MM:SS,N/A,deg_north,deg_east,kt,mb,N/A,%,%,N/A
2010143S20035,2010,14, SI, MM,JOEL,2010-05-22 12:00:00, TS,-20.40,  35.10, 15.0, 1015.0,reunion,   0.025,   0.016,main
2010143S20035,2010,14, SI, MM,JOEL,2010-05-22 18:00:00, TS,-20.20,  35.50, 15.0, 1015.0,reunion,   0.025,   0.016,main
2010143S20035,2010,14, SI, MM,JOEL,2010-05-23 00:00:00, TS,-20.10,  35.90, 15.0, 1014.0,reunion,   0.025,   0.073,main
2010143S20035,2010,14, SI, MM,JOEL,2010-05-23 06:00:00, TS,-20.00,  36.20, 20.0, 1013.0,reunion,   1.350,   0.106,main
2010143S20035,2010,14, SI, MM,JOEL,2010-05-23 12:00:00, TS,-20.40,  36.90, 20.0, 1012.0,reunion,   1.350,   0.195,main
2010143S20035,2010,14, SI, MM,JOEL,2010-05-23 18:00:00, TS,-20.70,  37.40, 20.0, 1012.0,reunion,   1.350,   0.195,main
2010143S20035,2010,14, SI, MM,JOEL,2010-05-24 00:00:00, TS,-21.00,  37.90, 20.0, 1011.0,reunion,   1.350,   0.423,main
2010143S20035,2010,14, SI, MM,JOEL,2010-05-24 06:00:00, TS,-21.20,  38.40, 20.0, 1010.0,reunion,   1.350,   0.586,main
2010143S20035,2010,14, SI, MM,JOEL,2010-05-24 12:00:00, TS,-21.30,  39.20, 20.0, 1009.0,reunion,   1.350,   1.368,main
2010143S20035,2010,14, SI, MM,JOEL,2010-05-24 18:00:00, TS,-21.90,  40.10, 23.0, 1008.0,reunion,  11.300,   2.084,main
2010143S20035,2010,14, SI, MM,JOEL,2010-05-25 00:00:00, TS,-22.20,  41.10, 23.0, 1008.0,reunion,  11.300,   2.084,main
2010143S20035,2010,14, SI, MM,JOEL,2010-05-25 06:00:00, TS,-22.60,  41.80, 25.0, 1007.0,reunion,  16.100,   3.549,main
2010143S20035,2010,14, SI, MM,JOEL,2010-05-25 12:00:00, TS,-23.60,  42.70, 30.0, 1004.0,reunion,  34.267,  11.030,main
2010143S20035,2010,14, SI, MM,JOEL,2010-05-25 18:00:00, TS,-24.20,  43.10, 35.0, 1002.0,reunion,  43.067,  17.753,main
2010143S20035,2010,14, SI, MM,JOEL,2010-05-26 00:00:00, SS,-24.80,  43.30, 37.0, 1001.0,reunion,  56.142,  22.515,main
2010143S20035,2010,14, SI, MM,JOEL,2010-05-26 06:00:00, SS,-25.20,  43.40, 43.0,  998.0,reunion,  63.433,  35.914,main
2010143S20035,2010,14, SI, MM,JOEL,2010-05-26 12:00:00, SS,-25.40,  43.50, 50.0,  994.0,reunion,  71.975,  51.111,main
2010143S20035,2010,14, SI, MM,JOEL,2010-05-26 18:00:00, SS,-25.60,  43.90, 60.0,  990.0,reunion,  81.642,  61.213,main
2010143S20035,2010,14, SI, MM,JOEL,2010-05-27 00:00:00, SS,-25.80,  44.40, 55.0,  992.0,reunion,  78.500,  53.407,main
2010143S20035,2010,14, SI, MM,JOEL,2010-05-27 06:00:00, SS,-25.90,  44.80, 55.0,  992.0,reunion,  78.500,  53.407,main
2010143S20035,2010,14, SI, MM,JOEL,2010-05-27 12:00:00, SS,-26.00,  45.20, 50.0,  994.0,reunion,  71.975,  51.111,main
2010143S20035,2010,14, SI, MM,JOEL,2010-05-27 18:00:00, SS,-26.20,  46.00, 50.0,  995.0,reunion,  71.975,  47.399,main
2010143S20035,2010,14, SI, MM,JOEL,2010-05-28 00:00:00, SS,-26.30,  46.40, 45.0,  997.0,reunion,  67.200,  39.389,main
2010143S20035,2010,14, SI, MM,JOEL,2010-05-28 06:00:00, SS,-26.50,  46.80, 43.0,  998.0,reunion,  63.433,  35.914,main
2010143S20035,2010,14, SI, MM,JOEL,2010-05-28 12:00:00, SS,-26.70,  47.00, 43.0,  998.0,reunion,  63.433,  35.914,main
2010143S20035,2010,14, SI, MM,JOEL,2010-05-28 18:00:00, SS,-27.10,  47.00, 40.0, 1000.0,reunion,  58.208,  24.168,main
2010143S20035,2010,14, SI, MM,JOEL,2010-05-29 00:00:00, SS,-28.00,  46.90, 33.0, 1003.0,reunion,  41.992,  14.432,main
2010143S20035,2010,14, SI, MM,JOEL,2010-05-29 06:00:00, TS,-29.10,  46.90, 25.0, 1008.0,reunion,  16.100,   2.084,main
2010143S20035,2010,14, SI, MM,JOEL,2010-05-29 12:00:00, TS,-30.60,  47.40, 20.0, 1010.0,reunion,   1.350,   0.586,main
