IBTrACS WMO: International Best Tracks Archive for Climate Stewardship -- WMO DATA ONLY -- Version: v03r09
Serial_Num,Season,Num,Basin,Sub_basin,Name,ISO_time,Nature,Latitude,Longitude,Wind(WMO),Pres(WMO),Center,Wind(WMO) Percentile,Pres(WMO) Percentile,Track_type
N/A,Year,#,BB,BB,N/A,YYYY-MM-DD HH:MM:SS,N/A,deg_north,deg_east,kt,mb,N/A,%,%,N/A
2003021S13125,2003,10, SI, WA,UNNAMED,2003-01-21 00:00:00, NR,-12.50, 125.30, 20.0, 1005.0,bom,   4.090,   2.673,main
2003021S13125,2003,10, SI, WA,UNNAMED,2003-01-21 06:00:00, NR,-13.20, 124.50, 20.0, 1004.0,bom,   4.090,   4.999,main
2003021S13125,2003,10, SI, WA,UNNAMED,2003-01-21 12:00:00, NR,-13.70, 123.60, 20.0, 1005.0,bom,   4.090,   2.673,main
2003021S13125,2003,10, SI, WA,UNNAMED,2003-01-21 18:00:00, NR,-14.20, 122.30, 20.0, 1005.0,bom,   4.090,   2.673,main
2003021S13125,2003,10, SI, WA,UNNAMED,2003-01-22 00:00:00, NR,-14.50, 121.00, 20.0, 1006.0,bom,   4.090,   1.379,main
2003021S13125,2003,10, SI, WA,UNNAMED,2003-01-22 06:00:00, NR,-14.90, 119.80, 20.0, 1004.0,bom,   4.090,   4.999,main
2003021S13125,2003,10, SI, WA,UNNAMED,2003-01-22 12:00:00, NR,-15.30, 119.20, 20.0, 1004.0,bom,   4.090,   4.999,main
2003021S13125,2003,10, SI, WA,UNNAMED,2003-01-22 18:00:00, NR,-15.90, 118.80, 20.0, 1004.0,bom,   4.090,   4.999,main
2003021S13125,2003,10, SI, WA,UNNAMED,2003-01-23 00:00:00, NR,-16.40, 118.50, 20.0, 1002.0,bom,   4.090,  10.564,main
2003021S13125,2003,10, SI, WA,UNNAMED,2003-01-23 06:00:00, NR,-16.80, 118.30, 25.0,  998.0,bom,  10.794,  25.747,main
2003021S13125,2003,10, SI, WA,UNNAMED,2003-01-23 12:00:00, NR,-17.10, 118.10, 25.0,  998.0,bom,  10.794,  25.747,main
2003021S13125,2003,10, SI, WA,UNNAMED,2003-01-23 18:00:00, NR,-17.40, 118.00, 25.0,  998.0,bom,  10.794,  25.747,main
2003021S13125,2003,10, SI, WA,UNNAMED,2003-01-24 00:00:00, NR,-17.80, 118.00, 25.0,  998.0,bom,  10.794,  25.747,main
2003021S13125,2003,10, SI, WA,UNNAMED,2003-01-24 06:00:00, NR,-18.20, 118.20, 30.0,  996.0,bom,  24.615,  33.509,main
2003021S13125,2003,10, SI, WA,UNNAMED,2003-01-24 12:00:00, NR,-18.60, 118.40, 30.0,  995.0,bom,  24.615,  36.698,main
2003021S13125,2003,10, SI, WA,UNNAMED,2003-01-24 15:00:00, NR,-18.90, 118.50, 30.0,  994.0,bom,  24.615,  42.360,main
2003021S13125,2003,10, SI, WA,UNNAMED,2003-01-24 18:00:00, NR,-19.40, 118.60, 35.0,  994.0,bom,  33.664,  42.360,main
2003021S13125,2003,10, SI, WA,UNNAMED,2003-01-24 21:00:00, NR,-19.80, 118.80, 40.0,  994.0,bom,  45.047,  42.360,main
2003021S13125,2003,10, SI, WA,UNNAMED,2003-01-25 00:00:00, NR,-20.10, 118.90, 45.0,  994.0,bom,  53.786,  42.360,main
2003021S13125,2003,10, SI, WA,UNNAMED,2003-01-25 03:00:00, NR,-20.30, 119.10, 40.0,  994.0,bom,  45.047,  42.360,main
2003021S13125,2003,10, SI, WA,UNNAMED,2003-01-25 06:00:00, NR,-20.60, 119.30, 30.0,  994.0,bom,  24.615,  42.360,main
2003021S13125,2003,10, SI, WA,UNNAMED,2003-01-25 09:00:00, NR,-21.20, 119.40, 25.0,  995.0,bom,  10.794,  36.698,main
2003021S13125,2003,10, SI, WA,UNNAMED,2003-01-25 12:00:00, NR,-21.90, 119.40, 25.0,  995.0,bom,  10.794,  36.698,main
