IBTrACS WMO: International Best Tracks Archive for Climate Stewardship -- WMO DATA ONLY -- Version: v03r09
Serial_Num,Season,Num,Basin,Sub_basin,Name,ISO_time,Nature,Latitude,Longitude,Wind(WMO),Pres(WMO),Center,Wind(WMO) Percentile,Pres(WMO) Percentile,Track_type
N/A,Year,#,BB,BB,N/A,YYYY-MM-DD HH:MM:SS,N/A,deg_north,deg_east,kt,mb,N/A,%,%,N/A
2015270N13257,2015,20, EP, MM,MARTY,2015-09-26 12:00:00, DS, 12.70,-102.80, 25.0, 1006.0,atcf,   4.993,  26.787,main
2015270N13257,2015,20, EP, MM,MARTY,2015-09-26 18:00:00, TS, 13.10,-103.00, 30.0, 1005.0,atcf,  17.564,  32.141,main
2015270N13257,2015,20, EP, MM,MARTY,2015-09-27 00:00:00, TS, 13.60,-103.10, 40.0, 1003.0,atcf,  42.692,  41.881,main
2015270N13257,2015,20, EP, MM,MARTY,2015-09-27 06:00:00, TS, 14.10,-103.10, 45.0, 1000.0,atcf,  50.354,  51.073,main
2015270N13257,2015,20, EP, MM,MARTY,2015-09-27 12:00:00, TS, 14.60,-103.10, 50.0,  997.0,atcf,  58.600,  59.549,main
2015270N13257,2015,20, EP, MM,MARTY,2015-09-27 18:00:00, TS, 15.00,-103.10, 50.0,  997.0,atcf,  58.600,  59.549,main
2015270N13257,2015,20, EP, MM,MARTY,2015-09-28 00:00:00, TS, 15.40,-103.20, 55.0,  994.0,atcf,  64.336,  65.329,main
2015270N13257,2015,20, EP, MM,MARTY,2015-09-28 06:00:00, TS, 15.80,-103.20, 60.0,  991.0,atcf,  69.665,  70.245,main
2015270N13257,2015,20, EP, MM,MARTY,2015-09-28 12:00:00, TS, 16.30,-103.00, 65.0,  989.0,atcf,  73.828,  72.997,main
2015270N13257,2015,20, EP, MM,MARTY,2015-09-28 18:00:00, TS, 16.60,-102.40, 70.0,  987.0,atcf,  78.778,  74.957,main
2015270N13257,2015,20, EP, MM,MARTY,2015-09-29 00:00:00, TS, 16.50,-102.10, 65.0,  988.0,atcf,  73.828,  73.886,main
2015270N13257,2015,20, EP, MM,MARTY,2015-09-29 06:00:00, TS, 16.30,-101.90, 60.0,  991.0,atcf,  69.665,  70.245,main
2015270N13257,2015,20, EP, MM,MARTY,2015-09-29 12:00:00, TS, 16.20,-101.60, 55.0,  994.0,atcf,  64.336,  65.329,main
2015270N13257,2015,20, EP, MM,MARTY,2015-09-29 18:00:00, TS, 16.20,-101.20, 45.0, 1000.0,atcf,  50.354,  51.073,main
2015270N13257,2015,20, EP, MM,MARTY,2015-09-30 00:00:00, TS, 16.10,-101.30, 40.0, 1002.0,atcf,  42.692,  45.373,main
2015270N13257,2015,20, EP, MM,MARTY,2015-09-30 06:00:00, DS, 16.10,-101.70, 35.0, 1003.0,atcf,  32.605,  41.881,main
2015270N13257,2015,20, EP, MM,MARTY,2015-09-30 12:00:00, DS, 16.20,-102.20, 30.0, 1004.0,atcf,  17.564,  38.086,main
2015270N13257,2015,20, EP, MM,MARTY,2015-09-30 18:00:00, DS, 16.40,-102.70, 30.0, 1005.0,atcf,  17.564,  32.141,main
