IBTrACS WMO: International Best Tracks Archive for Climate Stewardship -- WMO DATA ONLY -- Version: v03r09
Serial_Num,Season,Num,Basin,Sub_basin,Name,ISO_time,Nature,Latitude,Longitude,Wind(WMO),Pres(WMO),Center,Wind(WMO) Percentile,Pres(WMO) Percentile,Track_type
N/A,Year,#,BB,BB,N/A,YYYY-MM-DD HH:MM:SS,N/A,deg_north,deg_east,kt,mb,N/A,%,%,N/A
2001327N31309,2001,17, NA, NA,OLGA,2001-11-23 06:00:00, ET, 30.50, -51.00, 25.0, 1003.0,atcf,   4.993,  41.881,main
2001327N31309,2001,17, NA, NA,OLGA,2001-11-23 12:00:00, ET, 30.20, -51.00, 25.0, 1000.0,atcf,   4.993,  51.073,main
2001327N31309,2001,17, NA, NA,OLGA,2001-11-23 18:00:00, ET, 29.70, -50.70, 30.0,  994.0,atcf,  17.564,  65.329,main
2001327N31309,2001,17, NA, NA,OLGA,2001-11-24 00:00:00, SS, 29.30, -50.30, 50.0,  990.0,atcf,  58.600,  71.117,main
2001327N31309,2001,17, NA, NA,OLGA,2001-11-24 06:00:00, SS, 29.30, -50.00, 50.0,  990.0,atcf,  58.600,  71.117,main
2001327N31309,2001,17, NA, NA,OLGA,2001-11-24 12:00:00, TS, 29.50, -49.80, 50.0,  989.0,atcf,  58.600,  72.997,main
2001327N31309,2001,17, NA, NA,OLGA,2001-11-24 18:00:00, TS, 30.30, -49.50, 50.0,  989.0,atcf,  58.600,  72.997,main
2001327N31309,2001,17, NA, NA,OLGA,2001-11-25 00:00:00, TS, 31.30, -50.60, 50.0,  989.0,atcf,  58.600,  72.997,main
2001327N31309,2001,17, NA, NA,OLGA,2001-11-25 06:00:00, TS, 31.80, -52.00, 50.0,  989.0,atcf,  58.600,  72.997,main
2001327N31309,2001,17, NA, NA,OLGA,2001-11-25 12:00:00, TS, 31.70, -53.50, 55.0,  989.0,atcf,  64.336,  72.997,main
2001327N31309,2001,17, NA, NA,OLGA,2001-11-25 18:00:00, TS, 30.80, -55.00, 60.0,  987.0,atcf,  69.665,  74.957,main
2001327N31309,2001,17, NA, NA,OLGA,2001-11-26 00:00:00, TS, 30.30, -55.30, 60.0,  979.0,atcf,  69.665,  83.239,main
2001327N31309,2001,17, NA, NA,OLGA,2001-11-26 06:00:00, TS, 30.10, -55.60, 60.0,  979.0,atcf,  69.665,  83.239,main
2001327N31309,2001,17, NA, NA,OLGA,2001-11-26 12:00:00, TS, 30.60, -55.90, 65.0,  979.0,atcf,  73.828,  83.239,main
2001327N31309,2001,17, NA, NA,OLGA,2001-11-26 18:00:00, TS, 31.10, -56.00, 65.0,  977.0,atcf,  73.828,  84.683,main
2001327N31309,2001,17, NA, NA,OLGA,2001-11-27 00:00:00, TS, 32.10, -56.20, 75.0,  975.0,atcf,  81.904,  85.813,main
2001327N31309,2001,17, NA, NA,OLGA,2001-11-27 06:00:00, TS, 32.60, -57.00, 80.0,  973.0,atcf,  85.026,  87.048,main
2001327N31309,2001,17, NA, NA,OLGA,2001-11-27 12:00:00, TS, 31.50, -57.20, 80.0,  974.0,atcf,  85.026,  86.626,main
2001327N31309,2001,17, NA, NA,OLGA,2001-11-27 18:00:00, TS, 32.00, -56.00, 75.0,  975.0,atcf,  81.904,  85.813,main
2001327N31309,2001,17, NA, NA,OLGA,2001-11-28 00:00:00, TS, 32.30, -55.80, 75.0,  975.0,atcf,  81.904,  85.813,main
2001327N31309,2001,17, NA, NA,OLGA,2001-11-28 06:00:00, TS, 32.60, -55.70, 75.0,  975.0,atcf,  81.904,  85.813,main
2001327N31309,2001,17, NA, NA,OLGA,2001-11-28 12:00:00, TS, 32.40, -56.20, 75.0,  977.0,atcf,  81.904,  84.683,main
2001327N31309,2001,17, NA, NA,OLGA,2001-11-28 18:00:00, TS, 31.40, -57.00, 70.0,  979.0,atcf,  78.778,  83.239,main
2001327N31309,2001,17, NA, NA,OLGA,2001-11-29 00:00:00, TS, 30.30, -57.60, 65.0,  987.0,atcf,  73.828,  74.957,main
2001327N31309,2001,17, NA, NA,OLGA,2001-11-29 06:00:00, TS, 29.30, -58.70, 60.0,  990.0,atcf,  69.665,  71.117,main
2001327N31309,2001,17, NA, NA,OLGA,2001-11-29 12:00:00, TS, 28.40, -60.10, 60.0,  992.0,atcf,  69.665,  68.961,main
2001327N31309,2001,17, NA, NA,OLGA,2001-11-29 18:00:00, TS, 27.30, -61.80, 55.0,  994.0,atcf,  64.336,  65.329,main
2001327N31309,2001,17, NA, NA,OLGA,2001-11-30 00:00:00, TS, 26.20, -63.20, 45.0,  998.0,atcf,  50.354,  57.575,main
2001327N31309,2001,17, NA, NA,OLGA,2001-11-30 06:00:00, TS, 25.30, -64.70, 35.0, 1001.0,atcf,  32.605,  48.924,main
2001327N31309,2001,17, NA, NA,OLGA,2001-11-30 12:00:00, TS, 24.50, -66.20, 30.0, 1003.0,atcf,  17.564,  41.881,main
2001327N31309,2001,17, NA, NA,OLGA,2001-11-30 18:00:00, TS, 23.70, -67.10, 30.0, 1004.0,atcf,  17.564,  38.086,main
2001327N31309,2001,17, NA, NA,OLGA,2001-12-01 00:00:00, TS, 23.40, -67.70, 30.0, 1004.0,atcf,  17.564,  38.086,main
2001327N31309,2001,17, NA, NA,OLGA,2001-12-01 06:00:00, TS, 23.10, -68.00, 30.0, 1005.0,atcf,  17.564,  32.141,main
2001327N31309,2001,17, NA, NA,OLGA,2001-12-01 12:00:00, TS, 22.80, -68.30, 30.0, 1004.0,atcf,  17.564,  38.086,main
2001327N31309,2001,17, NA, NA,OLGA,2001-12-01 18:00:00, TS, 23.00, -68.60, 30.0, 1004.0,atcf,  17.564,  38.086,main
2001327N31309,2001,17, NA, NA,OLGA,2001-12-02 00:00:00, TS, 23.40, -68.90, 35.0, 1003.0,atcf,  32.605,  41.881,main
2001327N31309,2001,17, NA, NA,OLGA,2001-12-02 06:00:00, TS, 24.30, -68.90, 35.0, 1003.0,atcf,  32.605,  41.881,main
2001327N31309,2001,17, NA, NA,OLGA,2001-12-02 12:00:00, TS, 25.50, -69.20, 40.0, 1001.0,atcf,  42.692,  48.924,main
2001327N31309,2001,17, NA, NA,OLGA,2001-12-02 18:00:00, TS, 26.40, -69.50, 40.0, 1001.0,atcf,  42.692,  48.924,main
2001327N31309,2001,17, NA, NA,OLGA,2001-12-03 00:00:00, TS, 27.00, -69.70, 35.0, 1004.0,atcf,  32.605,  38.086,main
2001327N31309,2001,17, NA, NA,OLGA,2001-12-03 06:00:00, TS, 27.40, -69.90, 35.0, 1005.0,atcf,  32.605,  32.141,main
2001327N31309,2001,17, NA, NA,OLGA,2001-12-03 12:00:00, TS, 27.80, -69.90, 35.0, 1005.0,atcf,  32.605,  32.141,main
2001327N31309,2001,17, NA, NA,OLGA,2001-12-03 18:00:00, TS, 27.70, -69.60, 35.0, 1005.0,atcf,  32.605,  32.141,main
2001327N31309,2001,17, NA, NA,OLGA,2001-12-04 00:00:00, TS, 27.70, -69.10, 30.0, 1006.0,atcf,  17.564,  26.787,main
2001327N31309,2001,17, NA, NA,OLGA,2001-12-04 06:00:00, TS, 27.80, -68.20, 30.0, 1006.0,atcf,  17.564,  26.787,main
2001327N31309,2001,17, NA, NA,OLGA,2001-12-04 12:00:00, TS, 27.80, -68.00, 30.0, 1006.0,atcf,  17.564,  26.787,main
