IBTrACS WMO: International Best Tracks Archive for Climate Stewardship -- WMO DATA ONLY -- Version: v03r09
Serial_Num,Season,Num,Basin,Sub_basin,Name,ISO_time,Nature,Latitude,Longitude,Wind(WMO),Pres(WMO),Center,Wind(WMO) Percentile,Pres(WMO) Percentile,Track_type
N/A,Year,#,BB,BB,N/A,YYYY-MM-DD HH:MM:SS,N/A,deg_north,deg_east,kt,mb,N/A,%,%,N/A
2013117S10155,2013,08, SP, EA,ZANE,2013-04-28 12:00:00, NR,-12.00, 153.90, 20.0, 1004.0,bom,   4.090,   4.999,main
2013117S10155,2013,08, SP, EA,ZANE,2013-04-28 18:00:00, NR,-12.30, 153.60, 20.0, 1004.0,bom,   4.090,   4.999,main
2013117S10155,2013,08, SP, EA,ZANE,2013-04-29 00:00:00, NR,-12.70, 153.20, 25.0, 1004.0,bom,  10.794,   4.999,main
2013117S10155,2013,08, SP, EA,ZANE,2013-04-29 06:00:00, NR,-13.00, 152.90, 25.0, 1001.0,bom,  10.794,  14.294,main
2013117S10155,2013,08, SP, EA,ZANE,2013-04-29 12:00:00, NR,-13.30, 152.00, 30.0, 1000.0,bom,  24.615,  16.735,main
2013117S10155,2013,08, SP, EA,ZANE,2013-04-29 18:00:00, NR,-13.60, 151.00, 40.0,  998.0,bom,  45.047,  25.747,main
2013117S10155,2013,08, SP, EA,ZANE,2013-04-30 00:00:00, NR,-13.80, 150.20, 50.0,  992.0,bom,  61.120,  46.992,main
2013117S10155,2013,08, SP, EA,ZANE,2013-04-30 06:00:00, NR,-14.10, 149.50, 60.0,  983.0,bom,  72.183,  67.818,main
2013117S10155,2013,08, SP, EA,ZANE,2013-04-30 12:00:00, NR,-14.10, 148.90, 65.0,  982.0,bom,  78.029,  68.475,main
2013117S10155,2013,08, SP, EA,ZANE,2013-04-30 18:00:00, NR,-14.10, 148.20, 65.0,  981.0,bom,  78.029,  69.692,main
2013117S10155,2013,08, SP, EA,ZANE,2013-05-01 00:00:00, NR,-13.80, 147.50, 55.0,  988.0,bom,  69.931,  57.955,main
2013117S10155,2013,08, SP, EA,ZANE,2013-05-01 06:00:00, NR,-13.70, 146.50, 50.0,  990.0,bom,  61.120,  51.037,main
2013117S10155,2013,08, SP, EA,ZANE,2013-05-01 12:00:00, NR,-13.00, 145.60, 35.0,  999.0,bom,  33.664,  22.926,main
2013117S10155,2013,08, SP, EA,ZANE,2013-05-01 18:00:00, NR,-12.40, 144.50, 30.0, 1002.0,bom,  24.615,  10.564,main
2013117S10155,2013,08, SP, EA,ZANE,2013-05-02 00:00:00, NR,-11.70, 142.80, 25.0, 1003.0,bom,  10.794,   7.827,main
